"SAQ CODE (IPC)/CODE SAQ (CIP)";"UPC";"DESCRIPTION";"SALES UNIT/UNITÉ DE VENTE";"QTY OF BOTTLES/QTÉ BOUTEILLE";"YEAR/ANNÉE";"PERIOD/PÉRIODE";"WEEK/SEMAINE"
"13141339";06002039012645;"Porseleinberg Swartland";"750";-1;2025;11;3;
"11949406";07312040350063;"Absolut Raspberri vodka aromatisée";"750";10;2025;11;3;
"15505597";04000155055975;"Grande Côte François Cotat Sancerre";"750";6;2025;11;3;
"14977816";00627987101751;"Côte des Saints Gin Boréal";"750";5;2025;11;3;
"13932835";00056049135777;"Nicolas Laloux Sangria Rouge";"1000";11;2025;11;3;
"15466680";04000154666806;"B. et J-B Bachelet Chassagne- Montrachet Les Macherelles";"750";-1;2025;11;3;
"14861426";08029627192242;"Foradori Lezèr";"750";4;2025;11;3;
"15376713";04000153767139;"Domaine du Cellier aux Moines Chaumées Chassagne-Montrachet";"750";1;2025;11;3;
"14902638";00042604009973;"Heymann-Löwenstein Schieferte. Mosel";"750";2;2025;11;3;
"15409589";04000149524418;"Good intentions Wine Noir Dee Doot Dah";"750";1;2025;11;3;
"14913708";04000149137083;"Bourgogne Domaine Trapet Père et Fils";"750";1;2025;11;3;
"14623250";00628176744001;"Lore & Legends";"750";1;2025;11;3;
"15557012";00663239602638;"Harushika Sakura Junmai";"720";2;2025;11;3;
"10521029";03351001442410;"Domaine Faiveley Mercurey la Framboisière Monopole";"750";-1;2025;11;3;
"15285168";04000152851686;"Domaine Agisson Sancerre Équilibre";"750";6;2025;11;3;
"15322310";00827772201431;"Fèlsina Berardenga Chianti Classico Riserva";"750";1;2025;11;3;
"10254514";08002305009162;"Roccato Rocca delle Macie Toscana i.g.t.";"750";1;2025;11;3;
"15063514";09316770111428;"Shaw & Smith Riesling";"750";1;2025;11;3;
"13727903";00635335331699;"Humo Blanco Sauvignon Blanc";"750";1;2025;11;3;
"14480113";03770010616047;"Vignoble des Trois Terres Sylvaner Mouton Bleu";"750";1;2025;11;3;
"15515402";04000155154029;"Tenuté Luce La Vite Lucente Toscana";"3000";1;2025;11;3;
"14938171";00627987776690;"Microdistill. La Ponce Monarda";"750";1;2025;11;3;
"10656556";03431449023027;"Muré Sylvaner Originel";"750";0;2025;11;3;
"15082969";04000150829694;"Domaine Tupinier-Bautista Mercurey Les Vellées";"750";1;2025;11;3;
"15175524";08437020911535;"Villa Conchi";"750";-5;2025;11;3;
"12786717";00088586498954;"Columbia Crest Grand Estates Chardonnay Columbia Valley";"750";120;2025;11;3;
"15054415";03609051261773;"Château Giscours Margaux Grand Cru Classé";"750";1;2025;11;3;
"14532817";03683080416366;"Léon Boesch Les Pierres Rouges Sylvaner";"750";1;2025;11;3;
"15327698";00895958003209;"J. Lassaigne Grain de Beaté";"750";2;2025;11;3;
"14788898";00080686835585;"Hornitos Black Barrel";"750";1;2025;11;3;
"15336527";03700148104208;"Thierry et Pascale Matrot Meursault Blagny Premier Cru";"750";1;2025;11;3;
"15455462";00817217000347;"Romeo's Gin Zayrita Mangue Agave Lime 4 x 355ml";"355";1280;2025;11;3;
"11156174";02380394001844;"Auchentoshan 12 ans Lowland Single Malt Scotch Whisky";"750";187;2025;11;3;
"12889409";06009801298085;"Mullineux Kloof Street Chenin Blanc Swartland";"750";591;2025;11;3;
"13845512";06001495062478;"Amarula";"375";745;2025;11;3;
"11435181";08000440396413;"Stock 84";"1140";220;2025;11;3;
"11459677";03185130031029;"Pfaff Pinot Blanc Tradition";"750";997;2025;11;3;
"15210650";05603802400747;"Escriba Reserva";"750";1180;2025;11;3;
"107169";05010327414010;"Raynal V.S.O.P";"750";994;2025;11;3;
"15485928";00628942235757;"MIAMY, Amaretto Tropical";"750";43;2025;11;3;
"15319006";03760268930484;"Grand Chène Sélection Aristide Julian Gaillac";"750";51;2025;11;3;
"363457";00631470000131;"Famille Perrin Côtes du Rhône Réserve";"750";5984;2025;11;3;
"11184896";04067700012265;"Jagermeister";"1140";715;2025;11;3;
"4044";08000440392354;"Stock Lionello Blanc";"1000";1104;2025;11;3;
"485557";03500610014789;"J.P. Chenet Merlot-Cabernet Pays d'Oc";"750";2023;2025;11;3;
"13126059";00854745000845;"Ungava";"1140";961;2025;11;3;
"15428780";00057496014394;"Seventh Heaven Fraises et Rhubarbe 4 x 355ml";"355";1361;2025;11;3;
"15478189";08501110086202;"Havana Club Especial";"750";2731;2025;11;3;
"10671617";05014396001065;"El Dorado Original Dark Superior Demerara";"750";1439;2025;11;3;
"15443365";07803757349421;"Lazy Winemaker Carignan Vallée de Maule";"750";2;2025;11;3;
"13547208";00627843183228;"La Crème de Menthe de Isabelle";"750";682;2025;11;3;
"15252761";03514123340952;"Gérard Bertrand Héritage Pic Saint Loup";"750";82;2025;11;3;
"15525547";06282501018362;"Avril - Grands Voyageurs Coffret Prestige";"750";20;2025;11;3;
"266064";03186127844196;"Ormarine Picpoul de Pinet";"750";979;2025;11;3;
"467969";00085000018187;"Alamos Chardonnay Mendoza";"750";714;2025;11;3;
"10838801";05603016000160;"Adega de Pegoes Colheita Seleccionada Setubal";"750";2512;2025;11;3;
"15394698";00628011395191;"Crème Moonlight";"700";472;2025;11;3;
"15550831";06286784319857;"RetroFit Crème Soda";"700";477;2025;11;3;
"12454624";03330540202044;"Montagny Premier Cru Buissonnier";"750";18;2025;11;3;
"935833";04711400003824;"Boschendal Chardonnay Western Cape";"750";1263;2025;11;3;
"5215";00048415163088;"Meaghers Triple Sec";"750";3746;2025;11;3;
"443069";08032610310608;"Giacondi Trebbiano Rubicone";"1000";10311;2025;11;3;
"13788301";00063657011836;"Jackson-Triggs Pinot Grigio";"750";913;2025;11;3;
"10690501";03412251018012;"La Fille Couillaud Lord De La Ragotière Chardonnay";"750";1890;2025;11;3;
"14265771";00854745001200;"Chic Choc Rhum Épicé Noir";"750";992;2025;11;3;
"14681222";00628504255865;"Noroi Esprit-des-Caraïbes";"750";177;2025;11;3;
"13602924";03494980006133;"Domaine des Huards Crémant de Loire Initia";"750";56;2025;11;3;
"14286521";03760302360000;"François Chidaine Touraine";"750";460;2025;11;3;
"15195171";09120001624492;"Reinisch Pinot Noir Thermenregion";"375";122;2025;11;3;
"15454152";00051497473013;"Bouchon de champagne";"1";105;2025;11;3;
"14223782";08436613300091;"Familia Pujol-Busquets Alella PB";"750";375;2025;11;3;
"12698944";06001660004463;"Boschendal Pavillion Chenin Blanc Western Cape";"750";2649;2025;11;3;
"15190661";03760235983147;"La Closerie de Malescasse Château Malescasse";"750";54;2025;11;3;
"10845883";00892714001516;"Forget Brimont Brut Rosé Premier Cru";"750";269;2025;11;3;
"14504664";08594186260904;"Milan Nestarec Bel";"1000";221;2025;11;3;
"15324366";08410388013363;"Murviedro Pasion Monastrell";"750";1419;2025;11;3;
"13056370";00670814000901;"Astoria Fanò Asolo Prosecco Superiore";"750";465;2025;11;3;
"11184968";08002235023313;"Rocca di Montemassi Le Focaie Maremma Toscana";"750";1375;2025;11;3;
"13710811";05018089504574;"Perlage Terra Viva Pinot Grigio Delle Venezie";"750";1164;2025;11;3;
"15551622";00635335133064;"François Lurton Le Tiradou";"750";74;2025;11;3;
"15411427";06282503720768;"Wabasso Gin";"700";26;2025;11;3;
"10802832";00089419149036;"Man Cabernet-Sauvignon Cape Coast";"750";557;2025;11;3;
"14941549";07791728240177;"Santa Julia La Oveja Torrontes Mendoza";"750";573;2025;11;3;
"14646953";00827924071011;"Domaine l'Ange Gardien blanc";"750";18;2025;11;3;
"158550";03258438000001;"Laurent-Perrier Cuvée Rosé Brut";"750";198;2025;11;3;
"15052858";03700188060441;"Château Ormes de Pez Saint-Estèphe";"750";4;2025;11;3;
"245530";05010867800038;"Leacock's Rainwater Madère";"750";29;2025;11;3;
"15041008";08003930001323;"Santa Margherita Trevenezie";"750";239;2025;11;3;
"12355431";08002062001768;"Masi Tupungato Passo Blanco Pinot Grigio-Torontes Uco";"750";331;2025;11;3;
"10867530";03460410540034;"Pierre Ferrand Ambré Cognac Grande Champagne 1er cru";"700";34;2025;11;3;
"15528334";08410113569530;"Sangre de Toro Léger";"750";176;2025;11;3;
"15288895";03380650003710;"Ferraton Père & Fils Syrah";"750";465;2025;11;3;
"10826105";06415139809679;"Oyster Bay Pinot Noir Marlborough";"750";169;2025;11;3;
"15384351";05741000800034;"Faxe Royal Strong";"473";2400;2025;11;3;
"45195";08001660109753;"Ruffino Riserva Ducale Chianti Classico Riserva";"750";768;2025;11;3;
"10802904";03525490010232;"Les Jamelles Pinot Noir Pays d'Oc";"750";4040;2025;11;3;
"14817716";00827924037253;"Domaine du Ridge Couleur";"500";1;2025;11;3;
"12553665";03267130032432;"Trois-Rivières Cuvée l'Océan";"700";167;2025;11;3;
"14250211";07791540051395;"A thousand Lives Cabernet- Sauvignon Mendoza";"750";896;2025;11;3;
"13864238";00628250939019;"BleuRoyal Gin";"750";293;2025;11;3;
"12721905";08410451009446;"Bodegas Paniza Vinas Viejas Carinena Reserva";"750";956;2025;11;3;
"560722";03750026020014;"Chatons du Cèdre Cahors";"750";1435;2025;11;3;
"10211397";03760027690130;"Domaine de la Garrelière Cuvée Cendrillon Touraine";"750";171;2025;11;3;
"15269926";00827924076177;"Mon Pinot Gris D'Amours";"750";148;2025;11;3;
"14954868";00628011228994;"Cherry River Rhum Épicé";"750";108;2025;11;3;
"13587963";03760188291108;"Arnaud Lambert Saumur Les Parcelles";"750";517;2025;11;3;
"14900034";00628176744117;"Lore & Legends London Dry Gin";"750";20;2025;11;3;
"14696029";07804649960021;"Maturana Wines Naranjo Valle del Maule Loncomilla";"750";68;2025;11;3;
"166";05601012011500;"Mateus The Original";"750";464;2025;11;3;
"14179726";03770013326011;"Domaine Ledogar Corbières La Compagnon";"750";8;2025;11;3;
"15378233";00827924037345;"Domaine du Ridge Seyval-Vidal";"750";73;2025;11;3;
"15462793";00628011395214;"Moonlight Rhum Soda Gingembre 4 x 355 ml";"355";471;2025;11;3;
"15479000";03351001012316;"Domaine Faiveley Nuits-Saint- Georges Premier Cru Les Porêts";"750";7;2025;11;3;
"189415";00080432127070;"Wyndham Estate Bin 555 Shiraz";"750";22;2025;11;3;
"14057631";03683080542461;"Vignobles Bulliat Morgon Colombier";"750";18;2025;11;3;
"14810477";06282501012322;"Mariana Saint-Crème Végane";"750";7;2025;11;3;
"15143784";08034097964053;"Ca'Di Rajo Lemoss Rosé";"750";169;2025;11;3;
"15299412";00627987734584;"Fou Gin Spritz (4 x 250 ml)";"250";1082;2025;11;3;
"14977568";03537470212710;"Domaine du Vieux Collège Fixin Vieilles Vignes";"750";70;2025;11;3;
"13507118";04260031854102;"Donnhoff Weissburgunder";"750";1;2025;11;3;
"15484618";00695554020996;"Milton Amour Platonique";"750";21;2025;11;3;
"15434160";00628942884993;"Silly Billy Cornichons";"750";80;2025;11;3;
"13946111";06008922000195;"Le Bonheur Sauvignon Blanc Stellenbosch";"750";107;2025;11;3;
"14559391";00627987287301;"Domaine Nokomis Origines";"750";6;2025;11;3;
"15193132";03760265271245;"Domaine de la Navicelle A Flot Côtes de Provence";"750";10;2025;11;3;
"12829051";03248847699354;"Domaine Cazes Pays d'Oc Cap au Sud";"750";221;2025;11;3;
"15511014";00859670001752;"Paulo Eden";"750";548;2025;11;3;
"11353047";08014629212319;"Oltre Pio Cesare Langhe";"750";13;2025;11;3;
"14879693";03378482103197;"Le Cerf Blanc Touraine Sauvignon";"750";1393;2025;11;3;
"14366759";05601174820002;"J. M. da Fonseca O%riginal Syrah";"750";101;2025;11;3;
"14820552";00895958003049;"J-C Chanudet Chat'rdonnay La Cuvée du Chat Blanc";"750";5;2025;11;3;
"13189560";09415305087457;"Matua Pinot Grigio Malborough";"750";41;2025;11;3;
"14606695";00895958001991;"Matassa Olla Blanc";"750";1;2025;11;3;
"15180358";00080432000113;"Jameson Irish Whiskey 18 Ans";"750";1;2025;11;3;
"896399";03760088892665;"Château Le Puy Emilien";"500";49;2025;11;3;
"15110245";00048162017214;"Trius Distinction Cabernet Sauvignon";"750";151;2025;11;3;
"15042836";03371808000873;"Bailly Lapierre Bourgogne Chitry";"750";98;2025;11;3;
"12931021";03760109875943;"Domaine du Gros Noré Bandol rosé";"750";15;2025;11;3;
"15324981";03760087181487;"Château Fourcas Dupré Listrac-Médoc";"750";97;2025;11;3;
"15509715";03062670392356;"Grande Cuvée Crémant de Limoux 1531";"750";64;2025;11;3;
"14207416";08437011734259;"Moraza 4 Caminos Viura  Rioja Alta San Vicente la Sonsierra";"750";19;2025;11;3;
"15306281";00088076189201;"Cîroc Limonata";"750";6;2025;11;3;
"14152574";03760259571108;"Château Trianon Saint-Emilion Grand Cru";"750";18;2025;11;3;
"14469504";03683080424668;"Original Petit Bois";"750";4;2025;11;3;
"15473741";05941979201058;"Viile Metamorfosis Feteasca Regala";"750";10;2025;11;3;
"15163355";00660111607293;"Les Spiritueux Raynault Chat Bleu Framboises Bleues";"750";96;2025;11;3;
"14960070";03760014980589;"Jean-Max Roger Sancerre Cuvée Marnes et Caillottes";"750";52;2025;11;3;
"14642418";04000146424186;"Marsannay Domaine Sylvain Pataille";"750";5;2025;11;3;
"727453";03258064128803;"Krug Grande Cuvée";"750";3;2025;11;3;
"12194720";03391180024663;"M. Chapoutier La Ciboise Lubéron";"750";2;2025;11;3;
"13904578";08028920040021;"Caruso & Minini Naturalmente Bio Nero D'Avola";"750";0;2025;11;3;
"15097941";08016963001031;"Luigi Righetti Villa Amarone Della Valpolicella";"750";61;2025;11;3;
"15526953";00873922005664;"Patrick Piuze Chablis Terroir de Fleys";"750";13;2025;11;3;
"15327233";03569401016067;"Réserve du Champs des Nummus";"750";14;2025;11;3;
"11232501";03412952305596;"Ségla Margaux";"750";59;2025;11;3;
"15194215";03191010010138;"Berger Pastis de Marseille";"700";105;2025;11;3;
"11895381";05607897001193;"Quinta da Falorca Dao";"750";6;2025;11;3;
"14560121";08000395050002;"Alois Lageder Schiava Alto Adige";"750";198;2025;11;3;
"15180551";00628634985311;"Intrus Pas de Samedi sans Soleil";"750";28;2025;11;3;
"14220856";03770000714708;"Château La Lauzette Haut-Médoc";"750";26;2025;11;3;
"15264092";03760311854392;"Pet Nat par Louis Vallon";"750";31;2025;11;3;
"13830679";08051770210221;"Brunello di Montalcino Querce Bettina";"750";6;2025;11;3;
"14814232";03760208652650;"Château Brown Pessac-Léognan";"750";1;2025;11;3;
"13152185";03263281733839;"Grand Sud Syrah";"1000";135;2025;11;3;
"15177925";00628341610780;"McKeown Bone Dry Cerises (4 x 355 ml)";"355";12;2025;11;3;
"12392777";03760047090972;"Pinot gris Fronholz Ostertag Alsace";"750";4;2025;11;3;
"15271655";00622837000918;"St-Nicolas Moût de Pomme aux Canneberges";"750";52;2025;11;3;
"15473118";04906630459453;"Karaku Iwaï Junmai Ginjo";"300";17;2025;11;3;
"15348114";04000153481141;"Renato Ratti Barolo Marcenasco Barolo";"750";41;2025;11;3;
"15136672";05200040230039;"Ktima V. Seitanidi Yperterra";"750";16;2025;11;3;
"13989971";00855569001582;"Cloudsley Pinot Noir Twenty Mile Bench";"750";12;2025;11;3;
"14203992";03700293030964;"Brochet Réserve Pinot Noir";"750";23;2025;11;3;
"14701300";00627843561903;"Sainte-Marie Mojito (4 x 355ml)";"355";68;2025;11;3;
"12856640";03584601110803;"Chardonnay Domaine Baud Cuvée Flor Côtes du Jura";"750";7;2025;11;3;
"13822433";03770001541297;"Patrick Piuze Les Boutots Bourgogne Tonnerre";"750";45;2025;11;3;
"15410029";03433815212004;"Château Jolys Jurançon Sec";"750";5;2025;11;3;
"15127063";03328155019812;"Château Bourgneuf Pomerol";"750";3;2025;11;3;
"15111070";09120066300522;"Weingut Schödl Pét Naturel";"750";8;2025;11;3;
"14788599";07071292390448;"Domaine Amalgames Entrez dans la Danse";"750";5;2025;11;3;
"15210334";08033116409742;"CIAO";"1000";3;2025;11;3;
"15232971";00628055831501;"Miellerie King Tradition";"750";3;2025;11;3;
"15458188";08437009530979;"Mas Blanch i Jové Troballa Costers del Segre";"750";22;2025;11;3;
"14157455";00057496009550;"À LA CARTE Pinot noir vin rouge";"750";1680;2025;11;3;
"15261297";00721733000968;"Patron Anejo";"375";10;2025;11;3;
"10300023";08003015701179;"Carpineto Riserva Chianti Classico";"750";4;2025;11;3;
"13903401";04904070055440;"Nihonsakari Nama Genshu Daiginjo";"200";4;2025;11;3;
"15529943";00087752003435;"Bartenura Pinot Grigio Provincia di Pavia";"750";139;2025;11;3;
"15448158";03359952001007;"Deutz Brut Classic";"375";9;2025;11;3;
"11674529";03113841004001;"Champagne Ayala Rosé Majeur";"750";1;2025;11;3;
"15518241";00654717700410;"Robin Pourpre Saison de Blé à la Camerise";"750";24;2025;11;3;
"642967";00056049429678;"Les Truffes cuvée de Chaumet Merlot rouge";"750";204;2025;11;3;
"15078249";00839851000033;"Dist. du Fjord Smash";"500";4;2025;11;3;
"15245650";08003807003597;"Borgogno Barolo";"750";5;2025;11;3;
"15515541";04000155155415;"Amiot Servelle Chambolle-Musigny";"750";5;2025;11;3;
"15305122";03760101759234;"Château de Rhodes Gaillac";"750";1;2025;11;3;
"15534398";00628678354630;"Les Bottes Rouges Tôt ou Tard Côtes du Jura";"750";6;2025;11;3;
"13919438";03701276100001;"Clos de l'Ours L'Accent";"750";10;2025;11;3;
"15181692";03260980028204;"Jean Claude Boisset Aligoté Bourgogne";"750";1;2025;11;3;
"12470991";03419640011609;"Tribaut Schloesser Cuvée René Extra Brut";"750";5;2025;11;3;
"15077473";03683080594897;"Domaine Gramenon Côtes du Rhône Vie on y est";"750";1;2025;11;3;
"15512316";08426771142022;"Grandes Lindes de Remelluri Jesusa Areta San Vicente de la";"750";2;2025;11;3;
"15477784";06903431110529;"Xinghua Cun Fen Chiew";"750";37;2025;11;3;
"15474524";06384265081337;"La Solitude Côtes-du-Rhône";"750";4;2025;11;3;
"13637713";05021349700029;"Tomintoul 16 ans Speyside Single Malt";"700";6;2025;11;3;
"15514995";00818201022420;"Le Serre Nuove dell'Ornellaia Bolgheri";"3000";2;2025;11;3;
"15477590";00990312148364;"C Rosé Vin de Canneberge";"750";57;2025;11;3;
"15302079";04000153020791;"Domaine Jean-Paul et Benoit Droin Chablis";"750";-1;2025;11;3;
"215053";00774336150530;"Notre Vin Maison rouge";"500";1732;2025;11;3;
"15266565";08054382930761;"Le Ragnaie Brunello di Montacino Casanovina Montosoli";"750";1;2025;11;3;
"13588704";08437014045161;"Historic Tinto Terroir AL Lt";"750";2;2025;11;3;
"10835845";00817411001225;"Glen Breton Single Malt whisky canadien";"750";2;2025;11;3;
"11565955";00818276000347;"Umberto Cesari Liano Rubicone";"1500";20;2025;11;3;
"11633612";03770003649328;"Domaine Vincent Carême Vouvray sec";"750";33;2025;11;3;
"15320453";09337461001088;"Whistler Double Back Grenache";"750";1;2025;11;3;
"12211067";00736040011798;"Cabernet Sauvignon Yarden Golan Heights Galilée";"750";5;2025;11;3;
"14183389";00628110144508;"Lagabière Neipa IPA";"473";14;2025;11;3;
"15484221";03760060197993;"Domaine de Cristia Chapelle St Théodoric Châteauneuf-du-Pape";"750";2;2025;11;3;
"12903670";08410591003854;"Tempranillo/Graciano/Mazuelo Imperial Reserva CVNE Rioja";"1500";3;2025;11;3;
"12042591";08033675413112;"Cascina Nuova Elvio Cogno Barolo";"750";16;2025;11;3;
"15510011";04000155100118;"Philippe Colin Chassagne- Montrachet";"750";1;2025;11;3;
"14963094";00878102003027;"Hidden Bench Riesling Beamsville Bench";"750";18;2025;11;3;
"15319170";03760207220263;"Samuel Billaud Bourgogne D'Or";"750";7;2025;11;3;
"13736121";03770010915003;"Domaine Milan Ma Terre";"750";3;2025;11;3;
"503094";00088076188280;"Oban Distillers Edition Highland Single Malt";"750";1;2025;11;3;
"15523613";08437003857706;"Bienbebido Come Pulpo";"750";12;2025;11;3;
"15361440";03760149592725;"Château Pesquié Ventoux Quintessence";"750";21;2025;11;3;
"12361170";08016001000026;"Prunotto Barbaresco";"750";1;2025;11;3;
"12294940";00012086006494;"Château Bélair-Monange Saint- Émilion 1er Grand Cru Classé";"750";1;2025;11;3;
"15234803";03760154423038;"Château Jean Faure Saint- Emilion Grand Cru";"750";1;2025;11;3;
"15447024";03683080597287;"Sigurd MEG";"750";9;2025;11;3;
"15108364";07798149880913;"Alpamanta Breva Pet Nat Criolla";"750";4;2025;11;3;
"15449572";00628942566523;"Amazura Arômes Exquis";"750";7;2025;11;3;
"14294142";00632070101426;"Balblair 15 ans Highland Single Malt";"750";3;2025;11;3;
"11860583";00736040525530;"Alon Galil Mountain Haute Galilée";"750";43;2025;11;3;
"14479981";00895958001922;"Domaine J. Chamonard Fleurie Droit de Véto";"750";8;2025;11;3;
"14555411";00185729000774;"Bachelder Les Villages Gamay Niagara";"750";3;2025;11;3;
"15198646";03770016115490;"Château Canon PGCC Saint-Émilion";"750";2;2025;11;3;
"15475121";03453521294361;"Château Haut-Bages Libéral Pauillac";"1500";22;2025;11;3;
